Address,Date,Longitude,Latitude
"15 Erie Rd, Methuen, MA 01844",2023-08-18,-71.13438810193098,42.73634991980221
"70 Bari Mnr, Croton on Hudson, NY 10520",2023-08-18,-73.88116150461387,41.20819225252052
"139 Eliot St, Ashland, MA 01721",2023-08-18,-71.44529495243731,42.24049113676388
"40 Clark Rd, Wolfeboro, NH 03894",2023-08-18,-71.20442442340399,43.57904194144125
"1 Kenwood Dr., Allenstown, NH 03275",2023-08-18,-71.34498693465663,43.143906474679
"52 Blanan Dr, Chicopee, MA 01020",2023-08-18,-72.53902385659083,42.17040912995707
"326 Buck Pond Rd, Westfield, MA 01085",2023-08-18,-72.69343546517297,42.171466547475084
"64 Evelyns Way, Fall River, MA 02724",2023-08-18,-71.17341680757525,41.690813836638256
"15 Priscilla Rd nan, Swampscott, MA 01907",2023-08-18,-70.8964165246751,42.46905165441539
"14 Gooch St Unit 302, Saco, ME 04072",2023-08-18,-70.44866184676465,43.49548416268958
"67 1/2 N Shore Rd, Derry, NH 03038",2023-08-18,-71.28618122587741,42.90475856547694
"235 Stepping Stones Rd, Barrington, NH 03825",2023-08-18,-71.02604918755328,43.141955434194166
"1 Patton Pl, Plainview, NY 11803",2023-08-18,-73.49243023391118,40.77138627464308
"312 Lavoisier St, Gretna, LA 70053",2023-08-18,-90.06350880081743,29.917299975637953
"187 Tall Timbers Dr, White River Junction, VT 05001",2023-08-18,-72.3972251867551,43.63235165401731
"5 Dietz Rd, Hyde Park, MA 02136",2023-08-18,-71.14125800561231,42.253127895616366
"18 Morningside Dr, Derry, NH 03038",2023-08-18,-71.30822042192776,42.90345404892876
"2106 Tall Pines Ct, Catonsville, MD 21228",2023-08-18,-76.77363585428088,39.279873141446714
"55 Derby Rd, Melrose, MA 02176",2023-08-18,-71.06944671784989,42.445658228220886
"71 Mystic St, Manchester, NH 03103",2023-08-18,-71.45962982266082,42.96220722909065
"16B Mill St, Merrimack, NH 03054",2023-08-18,-71.47535041004424,42.87957345346852
"56 Nevin Rd, South Weymouth, MA 02190",2023-08-18,-70.95877894371851,42.17578664374285
"112 Roger Williams Ave, Rumford, RI 02916",2023-08-18,-71.36479993277472,41.83964781702829
"78 Winthrop Rd Apt 1, Brookline, MA 02445",2023-08-18,-71.13151202675382,42.33714934168179
"617 Main St, Danville, NH 03819",2023-08-18,-71.11680637727127,42.95014144506798
"93 Rosecliff Ln, Manchester, NH 03109",2023-08-18,-71.38100678945639,42.946305275318224
"49 Hull Ave, Pittsfield, MA 01201",2023-08-18,-73.2439990524432,42.45989658256517
"10 Hickory Ln, South Berwick, ME 03908",2023-08-18,-70.78148135838114,43.23007646489093
"4 Adams St, Billerica, MA 01821",2023-08-18,-71.29141773604641,42.52722884239569
"135 Blue Hills Pkwy, Milton, MA 02186",2023-08-18,-71.09373576901177,42.2622210843555
"50 Bower St, Medford, MA 02155",2023-08-18,-71.13151722208177,42.4192993225051
"9 Jonah Cir, Florida, NY 10921",2023-08-18,-74.3479573777424,41.33017246516991
"44 Appletree Dr, South Portland, ME 04106",2023-08-18,-70.28364824244102,43.60950623229021
"374 Squantum Rd, Jaffrey, NH 03452",2023-08-18,-71.99150389305133,42.79212562131341
"352 Melendy Rd, Milford, NH 03055",2023-08-18,-71.65396150582728,42.80404992731507
"598 Prospect St, Methuen, MA 01844",2023-08-18,-71.16427459016217,42.73547268341343
"64 Winona St, Providence, RI 02904",2023-08-18,-71.44788869431866,41.85187675528488
"23 Starwood Dr, Hampstead, NH 03841",2023-08-18,-71.1491944315287,42.878679247449995
"38 Saint Botolph St, Haverhill, MA 01832",2023-08-18,-71.09782242683814,42.78969357520382
"3 Gracie Rd, Lynn, MA 01904",2023-08-18,-70.95689977871965,42.48885964246848
"48 Thornhill Rd, Stratham, NH 03885",2023-08-18,-70.89370366035509,42.9872827320314
"35 Back Chester Rd, Derry, NH 03038",2023-08-18,-71.27725075550391,42.92406039630719
"51 Concord Stage Rd, Weare, NH 03281",2023-08-18,-71.74790128214104,43.1105922266501
"18 William Fairfield Dr, Wenham, MA 01984",2023-08-18,-70.91705813675938,42.608667383546894
"3 Pond St, Paxton, MA 01612",2023-08-18,-71.91185536877181,42.337080529171764
"34 Spinning Wheel Dr, Uxbridge, MA 01569",2023-08-18,-71.62512874664552,42.06473640059983
"29 Maxwell Dr, Derry, NH 03038",2023-08-18,-71.22241495983306,42.89964010235416
"2861 Ely Ave Unit 1, Bronx, NY 10469",2023-08-18,-73.83537342025174,40.86886808395921
"344 Elm St #102, Milford, NH 03055",2023-08-18,-71.67877817564425,42.84094257738512
"282 Garden St, Cranston, RI 02910",2023-08-18,-71.4338584224501,41.77308660382034
"8 Crossley Ct, Niantic, CT 06357",2023-08-18,-72.2047822902069,41.31861609261639
"31 Thayer Ter, Rockland, MA 02370",2023-08-18,-70.92305519747246,42.11652741095833
"10 Bellflower Hollow, Londonderry, NH 03053",2023-08-18,-71.37254743791269,42.944678700923006
"13 Bickford St, Scarborough, ME 04074",2023-08-18,-70.35299692980033,43.54606627621487
"25 School St, Rehoboth, MA 02769",2023-08-18,-71.25561894140502,41.829596655382694
"38 Sheppard Ln, Chelmsford, MA 01824",2023-08-18,-71.35581223525708,42.610787514679856
"19 Oak St, Dunstable, MA 01827",2023-08-18,-71.50250739721301,42.67905239089095
"14 Westman St, Somersworth, NH 03878",2023-08-18,-70.87940548801733,43.26273034423234
"14 Atlantic Ave, Beverly, MA 01915",2023-08-18,-70.87538266340799,42.54747023481868
"68 Woodridge Rd, East Hampstead, NH 03826",2023-08-18,-71.13594827725149,42.89643324384462
"23 Demers St, Berlin, NH 03570",2023-08-18,-71.18415895156922,44.48164544427172
"18 Abbot Ln nan, Chelmsford, MA 01824",2023-08-18,-71.37470490325657,42.59948594287404
"37 Meadow Ln, Westford, MA 01886",2023-08-18,-71.4894051592205,42.60025958790108
"40 Ashley Dr, Milford, NH 03055",2023-08-18,-71.65202553813543,42.81296244494953
"72 Kendall Pond Rd Lot 18, Derry, NH 03038",2023-08-18,-71.33283088138343,42.85787504158467
"2 Doncaster Dr., Nashua, NH 03062",2023-08-18,-71.48296530792825,42.72815191067272
"258 Gagnon Rd, Madawaska, ME 04756",2023-08-18,-68.31440383465899,47.323564210384546
"34 Mckenzie Rd, Loudon, NH 03307",2023-08-18,-71.45538908739962,43.34557967843649
"76 Chestnut St, Wilmington, MA 01887",2023-08-18,-71.17596686772524,42.537312177076345
"231 Bear Hill Rd, Chichester, NH 03258",2023-08-18,-71.4073524730835,43.277511683328534
"113 Blue Heron Dr nan, Portsmouth, NH 03801",2023-08-18,-70.77964640669896,43.087806763665185
"179 Dwight St, Manchester, NH 03104",2023-08-18,-71.41249185173544,42.99579454992836
"303 Granville Rd nan, Southwick, MA 01077",2023-08-18,-72.81347130692318,42.071663773912775
"18 Nathan Rd, Windham, NH 03087",2023-08-18,-71.27571465751106,42.84667618810337
"201 Greenwood Ave, Vineyard Haven, MA 02568",2023-08-18,-70.61100674105157,41.45908249690203
"13 Tamarack Trl, Bedford, NH 03110",2023-08-18,-71.53939278487584,42.96942878706784
"17 Newhall Ln, Newburyport, MA 01950",2023-08-18,-70.92726152546226,42.804655962496334
"64 Auburn Rd, Hooksett, NH 03106",2023-08-18,-71.40742004814142,43.03960443526046
"11 Beal St, Stamford, CT 06902",2023-08-18,-73.5514471222942,41.03388076060859
"10 Charlame St, Roxbury, MA 02119",2023-08-18,-71.08414557537596,42.318932522055555
"29 Blackinton St, North Adams, MA 01247",2023-08-18,-73.10677489436021,42.69264223234287
"22 Bishops Lndg, Sunapee, NH 03782",2023-08-18,-72.10017132698941,43.38988497289687
"823 S Western Ave, Park Ridge, IL 60068",2023-08-18,-87.84563369816905,42.00128791981032
"9 Sterling St, Westfield, MA 01085",2023-08-18,-72.76271767767294,42.11837836526431
"1139 E Conway Rd, Center Conway, NH 03813",2023-08-18,-71.04928123764881,44.0081555184719
"15 Park St Apt 11, Norwalk, CT 06851",2023-08-18,-73.40836229159527,41.12016113785938
"10 Woodwell Cir, Amesbury, MA 01913",2023-08-18,-70.94879139709603,42.866295697288315
"17 Rochester Hill Rd, Rochester, NH 03867",2023-08-18,-70.96104578602754,43.296692527237376
"30 Papnomett Rd, Mashpee, MA 02649",2023-08-18,-70.47618604824446,41.627089685245686
"5 Alexsandria Dr, Medway, MA 02053",2023-08-18,-71.42835480194425,42.17641471631783
"8 Pimental Way, Plymouth, MA 02360",2023-08-18,-70.71439441744481,41.93069711743434
"9B Pelican Cir, Derry, NH 03038",2023-08-18,-71.31962612099673,42.86804818077405
"9B Bartlett Ave, Somersworth, NH 03878",2023-08-18,-70.87363832126884,43.2500986563495
"6B Whittemore Dr, Derry, NH 03038",2023-08-18,-71.3180221686011,42.868451277822885
"65 Ruissell Dr, Pelham, NH 03076",2023-08-18,-71.31883276194385,42.71363234550113
"37 Upham St, Rochester, NH 03867",2023-08-18,-70.97201000643392,43.297634563154865
"44 Mark Ave, Reading, MA 01867",2023-08-18,-71.12136564691404,42.535377249230145
"30 Eagles Nest Rd, Goffstown, NH 03045",2023-08-18,-71.55227841605331,42.98680710472303
"9 Adams Ter, Dorchester, MA 02122",2023-08-18,-71.05629421681888,42.29553288890897
"39 South Main St, Rochester, NH 03867",2023-08-18,-70.9758554735618,43.303984696190454
"59 School St, Whitman, MA 02382",2023-08-18,-70.93908466873988,42.07797135776904
"475 Washington St, Pembroke, MA 02359",2023-08-18,-70.78572109917,42.08364320612885
"32 Weir Rd, Boscawen, NH 03303",2023-08-18,-71.62923386489483,43.261874266397705
"282 Hart St, Southington, CT 06489",2023-08-18,-72.8872051939068,41.61200167820854
"212 Bridges Rd, Williamstown, MA 01267",2023-08-18,-73.19969424660304,42.73255593633537
"29 Nicholas Ln, Westfield, MA 01085",2023-08-18,-72.76057192665812,42.14285401708177
"150 Edman St, Warwick, RI 02886",2023-08-18,-71.46398517126975,41.72215290956907
"4 Shaw Dr, Bedford, NH 03110",2023-08-18,-71.50976608722803,42.952724708404816
"1234 Woodcrest Dr, Reading, PA 19607",2023-08-18,-75.93552277925171,40.306264389470094
"6 Elder St, Hudson, NH 03051",2023-08-18,-71.41573781903398,42.7095595248793
"44 Hall Rd, Chelmsford, MA 01824",2023-08-18,-71.3508610739484,42.585926026593604
"6 Meadowcrest Rd., Hooksett, NH 03106",2023-08-18,-71.46615686366111,43.06879569171668
"1606 Hooksett Rd, Hooksett, NH 03106",2023-08-18,-71.46063260483795,43.084565746167534
"45 Kingston Rd, Tewksbury, MA 01876",2023-08-18,-71.18975109162342,42.62167123027489
"391 Montcalm St, Chicopee, MA 01020",2023-08-18,-72.57497441022483,42.21074406256949
"416 Justice Ln, Morrisville, PA 19067",2023-08-18,-74.81853453287096,40.20041438669604
"15 Crystal St, Wakefield, MA 01880",2023-08-18,-71.06901634110612,42.47699437136178
"222 West Wildwood Ave Apt C, Wildwood, NJ 08260",2023-08-18,-74.816135945919,38.99280560073028
"224 Mile Slip Rd, Milford, NH 03055",2023-08-18,-71.70710668932213,42.79841519622257
"37 Claremont Ter, Wayne, NJ 07470",2023-08-18,-74.26145226333247,40.97667909701571
"60 Cottage Ave, Newton, NJ 07860",2023-08-18,-74.80200514333478,41.15217318568229
"5 Dadant Dr, Wilmington, MA 01887",2023-08-18,-71.1496443260423,42.56368605070814
"605 Ronmar Dr, Defiance, OH 43512",2023-08-18,-84.3896593231233,41.262532631071494
"265 North Rd, Fremont, NH 03044",2023-08-18,-71.0943130426963,43.01077031632575
"63 Pond St, Douglas, MA 01516",2023-08-18,-71.7181453717521,42.08558746841641
"374 Otterhole Rd, West Milford, NJ 07480",2023-08-18,-74.36504337697293,41.06592922752455
"2840 E Lapoint Dr, Milford, IN 46542",2023-08-18,-85.79135170587233,41.40936114754763
"10 Brackett Rd, Dresden, ME 04342",2023-08-18,-69.78917134512348,44.03259723646996
"20 Baldwin Rd, Milford, NH 03055",2023-08-18,-71.70274796098195,42.85358292382803
"32 Hardy St, Framingham, MA 01701",2023-08-18,-71.40132129676212,42.30857001948234
"21 Greenmeadow Ln, Bedford, NH 03110",2023-08-18,-71.48172554882785,42.9110395607221
"1317 Blue Hill Ave Unit 3, Mattapan, MA 02126",2023-08-18,-71.09333753084593,42.27892974212996
"66 Forge Dr, Plymouth, MA 02360",2023-08-18,-70.61070967362052,41.91625350009171
"36 Neris Way, Pascoag, RI 02859",2023-08-18,-71.72368289118502,41.96576009759472
"8 Gordon St, Hudson, NH 03051",2023-08-18,-71.41545718350444,42.764438696008895
"8 Hall Hill Rd, Portland, CT 06480",2023-08-18,-72.6263504837982,41.57617782013612
"204 Julia Ter, Middletown, CT 06457",2023-08-18,-72.62262490514978,41.52719126784869
"20 Brenda Ln, Merrimack, NH 03054",2023-08-18,-71.50279294102822,42.893833045165636
"45 Atkinson St, Lynn, MA 01905",2023-08-18,-70.97050580132337,42.47060417788634
"2730 Kingsbridge Ter Apt 3, Bronx, NY 10463",2023-08-18,-73.9034310100163,40.87188972045673
"9 N Ridge Rd, Hudson, NH 03051",2023-08-18,-71.43784987968485,42.79179148857738
"11 Lorden Rd, New Boston, NH 03070",2023-08-18,-71.63753381936034,42.960579538895544
"93 Fernandez Cir, Randolph, MA 02368",2023-08-18,-71.03607204107668,42.162980683250346
"57 Odell Ave, Beverly, MA 01915",2023-08-18,-70.87533201409614,42.559985422749506
"2310 E 115th St, Los Angeles, CA 90059",2023-08-18,-118.23139490047336,33.92974479405957
"15 Datura Ave, Milford, CT 06460",2023-08-18,-73.08579272447155,41.19815393147161
"29 Koper Ln, Pelham, NH 03076",2023-08-18,-71.26506669889545,42.753225057089274
"386 Wilmarth St, Attleboro, MA 02703",2023-08-18,-71.24110851110544,41.92127528244414
"1179 Silver Hill Loop, Mount Holly, AR 71730",2023-08-18,-92.86621378308016,33.34192529051549
"9 Sherwood Meadows, Pembroke, NH 03275",2023-08-18,-71.4649010463972,43.15017793112706
"12 Harley Dr, Dracut, MA 01826",2023-08-18,-71.26257557465347,42.72440387682824
"12 Main St, Hooksett, NH",2023-08-18,-71.46600763013902,43.09802926379527
"2 Harmony Ln nan, Salem, NH 03079",2023-08-18,-71.22134477063962,42.8016054578529
"29 Arrowhead Dr, Griswold, CT 06351",2023-08-18,-71.91492401991417,41.619818993851744
"23 Birches Rd, Hubbardston, MA 01452",2023-08-18,-72.03355929552542,42.522859036321755
"47 Summer St, Lewiston, ME 04240",2023-08-18,-70.21883073952512,44.10421599707968
"5 Lakeview Gdns Apt 303, Natick, MA 01760",2023-08-18,-71.36072417052547,42.2909820999532
"61 Ocean Ave, Islip, NY 11751",2023-08-18,-73.21909547695181,40.72614049188376
"8 Equestrian Dr, North Reading, MA 01864",2023-08-18,-71.0685997048819,42.589263529519954
"5 Spectacle Pond Rd, Grafton, NH 03240",2023-08-18,-72.00537735946548,43.61662460327679
"12 Whispering Pines Dr, Mahwah, NJ 07430",2023-08-18,-74.16147955609131,41.07503880058243
"31 Gray Fox Rd, Effingham, NH 03882",2023-08-18,-71.00548589586906,43.74623789503823
"190 Ohio Ave, West Springfield, MA 01089",2023-08-18,-72.67037036404078,42.10901892970848
"17 Hamilton Rd Apt 2, Woburn, MA 01801",2023-08-18,-71.15746396042398,42.491111490729956
"28 Burdette St nan, Dracut, MA 01826",2023-08-18,-71.35410402729771,42.684372478812136
"492 Federal Hill Rd, Milford, NH 03055",2023-08-18,-71.62479013479887,42.78578752084633
"10 Floyd St, Everett, MA 02149",2023-08-18,-71.06418059532169,42.413323934170506
"222 Asbury St, South Hamilton, MA 01982",2023-08-18,-70.87878422094343,42.61968260694312
"2 Arrowhead Rd nan, Derry, NH 03038",2023-08-18,-71.32575414049704,42.90763385118795
"49 Gore Rd, Revere, MA 02151",2023-08-18,-71.015747126584,42.422801726785536
"81 Lane Ave, West Caldwell, NJ 07006",2023-08-18,-74.2912716194827,40.84106390088601
"240 Canal Street, Apt. 603, Lawrence, MA 01840",2023-08-18,-71.15859700821211,42.70647178689176
"1 Park Ln, Hooksett, NH 03106",2023-08-18,-71.40628368323515,43.042628475316505
"19 Nartoff Rd, Hollis, NH 03049",2023-08-18,-71.54235364796241,42.745072100789635
"73 Woodland St, Fryeburg, ME 04037",2023-08-18,-70.96702658358642,44.02372324295303
"42 Anthony Dr, Londonderry, NH 03053",2023-08-18,-71.4059331998368,42.8427894631267
"3109 Commerce Pl Apt J, Burlington, NC 27215",2023-08-18,-79.49499284883323,36.078914287832724
"215 Washington St, Norwood, MA 02062",2023-08-18,-71.19434248865969,42.20642036879777
"8 Devonshire Way, Bedford, NH 03110",2023-08-18,-71.49185584628206,42.92239809391392
"16 Mattson Ave, Worcester, MA 01606",2023-08-18,-71.80535017723763,42.29921243599323
"82 Burlington Ave, Wilmington, MA 01887",2023-08-18,-71.17874596869106,42.54237403177891
"44 Falmouth St, Attleboro, MA 02703",2023-08-18,-71.27714233973444,41.94534914255054
"225 Margaret Rd, Abington, MA 02351",2023-08-18,-70.96489417414482,42.121572731224205
"22 Chestnut Cir, Randolph, MA 02368",2023-08-18,-71.06041727207973,42.18005763200144
"15 Gallison St, Franklin, MA 02038",2023-08-18,-71.40470540072083,42.07189004093403
"1899 Bay Rd, Lake George, NY 12845",2023-08-18,-73.65453494623262,43.43172595646495
"19 Briana Ct, East Moriches, NY 11940",2023-08-18,-72.74893054598549,40.80980304236099
"81 Clinton Ave #2, Saint Johnsbury, VT 05819",2023-08-18,-72.01917473958927,44.42368247548185
"122 Saint Anselm Dr, Manchester, NH 03102",2023-08-18,-71.51166903691806,42.98834164217206
"123 Ember Ln, Carlisle, MA 01741",2023-08-18,-71.35694147266406,42.546501393692225
"4 Cedar Ln, Georgetown, MA 01833",2023-08-18,-70.99590216366306,42.72273017528705
"392 Water St, Quincy, MA 02169",2023-08-18,-71.01434494770962,42.2422229335228
"84 Oak St Apt 1, Lawrence, MA 01841",2023-08-18,-71.15947707808324,42.711392322758556
"2 Granite St, Exeter, NH 03833",2023-08-18,-70.9281324711921,42.976262404334825
"64 Lovers Leap Ave, Lynn, MA 01904",2023-08-18,-70.96456951350801,42.4729750015608
"17 Repose Ln, East Wareham, MA 02538",2023-08-18,-70.64161550883071,41.79537958063184
"1 Crescent Hill Rd, East Sandwich, MA 02537",2023-08-18,-70.40885591490927,41.71574584500854
"581 Hinson Dr Apt 813, Myrtle Beach, SC 29579",2023-08-18,-78.84788994846306,33.761313224116876
"151 Oak Hill Ave, Pawtucket, RI 02860",2023-08-18,-71.38734512204509,41.86111811731301
"39 Newburgh Rd, Nashua, NH 03062",2023-08-18,-71.48992592507987,42.71921369766662
"31 Kasey Dr, Milford, NH 03055",2023-08-18,-71.69971774326741,42.82351097259342
"15 Hoyt Rd, Goffstown, NH 03045",2023-08-18,-71.56503403085797,43.05309400144535
"4903 Erie Rd, Parrish, FL 34219",2023-08-18,-82.47876415376125,27.558124736213752
"15 Perry Rd, Bedford, NH 03110",2023-08-18,-71.5635411070629,42.929410473133096
"14 Perley St., Lewiston, ME 04240",2023-08-18,-70.18069734594626,44.102012170042684
"15 Brentham Rd, North Billerica, MA 01862",2023-08-18,-71.2858742158058,42.593365512328425
"366 Ashland St, Abington, MA 02351",2023-08-18,-70.96261779012586,42.097172661946324
"19 Josephine Ave, Lawrence, MA 01844",2023-08-18,-71.14415688737564,42.72268322818751
"29 Jackson Rd, Medford, MA 02155",2023-08-18,-71.13991579067249,42.42429010152835
"175 John Rezza Dr, Attleboro Falls, MA 02763",2023-08-18,-71.31512388266991,41.95679521710027
"28 Shingle Mill Dr, Nashua, NH 03062",2023-08-18,-71.48951467636002,42.73159728682585
"29 Lincoln ave, Saint Albans, VT 05478",2023-08-18,-73.08023593897539,44.8112724600382
"32 River Birch Cir, Manchester, NH 03102",2023-08-18,-71.49948536841808,43.045200005519085
"4 Riverhurst Rd Apt 413, Billerica, MA 01821",2023-08-18,-71.28565027357514,42.54223370740028
"53 Frances Dr., Manchester, CT 06040",2023-08-18,-72.53920918225091,41.76186299627528
"236 Vt Route 67, Shaftsbury, VT 05262",2023-08-18,-73.21437621107683,42.94757426980268
"221 Lords Mill Rd, Epsom, NH 03234",2023-08-18,-71.29017028204677,43.2318811088021
"115 Lincoln Ln, Dracut, MA 01826",2023-08-18,-71.30172534377523,42.68943691288825
"34 Chief Justice Cushing Hwy, Hingham, MA 02043",2023-08-18,-70.87603664597094,42.24420617317799
"18 McCall St, Medford, MA 02155",2023-08-18,-71.09388685846294,42.44139614594632
"511 Lake St, Bellingham, MA 02019",2023-08-18,-71.45940159064368,42.0609897106534
"590 Mcchesney St, Orange, NJ 07050",2023-08-18,-74.24849769464005,40.76349008860904
"22 Wintergreen Dr, Merrimack, NH 03054",2023-08-18,-71.5087257698432,42.8466606196108
"6 A St, Gardner, MA 01440",2023-08-18,-72.00333168831995,42.57603296261363
"52 Merrill St, Springfield, VT 05156",2023-08-18,-72.47663256443086,43.28968458073349
"101 Randall Rd, Moultonborough, NH 03254",2023-08-18,-71.37000226931559,43.759409663035896
"2 Twins Rd, Raymond, NH 03077",2023-08-18,-71.1591647456971,43.03392701741492
"1 Forest St, Derry, NH 03038",2023-08-18,-71.33723321932767,42.92745128672398
"547 Lindner Pl, West Hempstead, NY 11552",2023-08-18,-73.66458997902845,40.691451910237696
"11324 Trailside Rd NW, Concord, NC 28027",2023-08-18,-80.76314154788128,35.43524446371163
"32412 355Th St, Dent, MN 56528",2023-08-18,-95.81283185206063,46.4771270025815
"15 Buckingham Dr, Billerica, MA 01821",2023-08-18,-71.22367632050035,42.55638278992244
"310 Bitgood Rd, Jewett City, CT 06351",2023-08-18,-71.91746242166941,41.601500952108566
"26 Winter St, Plymouth, NH 03264",2023-08-18,-71.69050796851677,43.753414005290615
"183 Blaine St, Manchester, NH 03102",2023-08-18,-71.47446035693402,42.980653939357126
"90 Cherry Tree Ln, New Bedford, MA 02740",2023-08-18,-70.96286521450027,41.645683828722134
"6 Cedar St N, Kings Park, NY 11754",2023-08-18,-73.26352179677147,40.8911948660954
"2009 Scenic View Pass, Lakeland, FL 33810",2023-08-18,-81.98846869149689,28.123598637412265
"53 Ginger Dr, Goffstown, NH 03045",2023-08-18,-71.54709073051522,43.04063334773613
"58 Lyndale Ave, Methuen, MA 01844",2023-08-18,-71.22123994297137,42.725966822569404
"32 Pacific St, New London, CT 06320",2023-08-18,-72.1020587309607,41.33370896729779
"27 Wellington Dr, Hampstead, NH 03841",2023-08-18,-71.16775768515443,42.86603467691053
"24 Ryan Rd, Auburn, NH 03032",2023-08-18,-71.31192529953974,42.98977299992135
"27 Jennifer Dr, Concord, NH 03301",2023-08-18,-71.52229070859288,43.249515703873485
"1032 Carll Dr, Bay Shore, NY 11706",2023-08-18,-73.28166620140932,40.71858662892751
"45 Forest St, Middleboro, MA 02346",2023-08-18,-70.91722712359085,41.89843067922053
"169 Hidden Forest Ct., Gaithersburg, MD 20877",2023-08-18,-77.18437947556183,39.157499941676775
"40 Parker Ave, Westfield, MA 01085",2023-08-18,-72.74941534110265,42.13259313556689
"151 Lamplighter Ln, Springfield, MA 01119",2023-08-18,-72.50898645124701,42.13532519480715
"19 Tyler St, Salem, NH 03079",2023-08-18,-71.19738142804769,42.76577414363077
"15 Garden St Ct, Malden, MA 02148",2023-08-18,-71.04903553718715,42.43611926266865
"38 Morrison Rd, Windham, NH 03087",2023-08-18,-71.28904250866363,42.83523210638269
"172 Old Chandlers Mills Rd nan, Claremont, NH 03743",2023-08-18,-72.25823429167326,43.326226050531304
"71 Mckinley Ave, Dumont, NJ 07628",2023-08-18,-73.99968026306829,40.94099936313461
"25 Shady View Xing nan, Manorville, NY 11949",2023-08-18,-72.76378361819711,40.85078534540482
"30 High St Apt 3, Everett, MA 02149",2023-08-18,-71.05111597518811,42.409906845019115
"6 Quelle Ln nan, Marion, MA 02738",2023-08-18,-70.75488641162457,41.68306087166659
"38 Pitcairn St, Revere, MA 02151",2023-08-18,-71.0062258151245,42.42109145282471
"77 Yarwood St, Stratford, CT 06615",2023-08-18,-73.13691026763293,41.176876543476155
"3 Blueberry Ln, Nashua, NH 03062",2023-08-18,-71.50202298539935,42.73757184452723
"8 Partridge Ln, Londonderry, NH 03053",2023-08-18,-71.34398188745428,42.920087248825254
"22 Chapman Ave, West Brookfield, MA 01585",2023-08-18,-72.14577344210085,42.236092110798516
"58 Walsh Ave, Peabody, MA 01960",2023-08-18,-70.91940616442368,42.53470469266266
"23 Brandy Ln, Pelham, NH 03076",2023-08-18,-71.29227829061483,42.71662942715917
"111 Eastside Rd, North Woodstock, NH 03262",2023-08-18,-71.67825823865198,44.0165028682198
"28214 Brokenmead Path, Wesley Chapel, FL 33543",2023-08-18,-82.34999512714735,28.179591880464606
"5 Baldwin Ln, Glastonbury, CT 06033",2023-08-18,-72.56674417689578,41.687014499746276
"614 Pond St Unit 2117, Braintree, MA 02184",2023-08-18,-71.02881967765155,42.19310651614445
"269 Broadway Apt 6, Cambridge, MA 02139",2023-08-18,-71.09694630703024,42.367715259264955
"37 Bennett Ave, Saugus, MA 01906",2023-08-18,-71.03005269647055,42.47237133988193
"44 Sherman Way, Marshfield, MA 02050",2023-08-18,-70.74947909609372,42.111005900273376
"8 Highwood Way, North Andover, MA 01845",2023-08-18,-71.07514872772902,42.699066957460154
"179 Bowbog Rd., Bow, NH 03304",2023-08-18,-71.48888143804534,43.110576946120425
"83 Lindsey Way, Goffstown, NH 03045",2023-08-18,-71.52073646209432,43.032735958835715
"4A Kenyon St, Hudson, NH 03051",2023-08-18,-71.44877564356204,42.77398981532498
"9 Fredrickson Rd, Billerica, MA 01821",2023-08-18,-71.24527457418215,42.533809106948866
"1457 Drayton Ln, Wynnewood, PA 19096",2023-08-18,-75.27919817303258,39.985235688743224
"4401 13th Pl NE, Washington, DC 20017",2023-08-18,-76.98723832356002,38.942973737199786
"657 S Stark Hwy, Weare, NH 03281",2023-08-18,-71.69826068260835,43.0513993627659
"541 Middle Rd, Portsmouth, NH 03801",2023-08-18,-70.77595328296074,43.06057595207929
"600 Walden St, Concord, MA 01742",2023-08-18,-71.34119539266293,42.445965689800815
"437 County Rd, Walpole, NH 03608",2023-08-18,-72.41760326074164,43.04596376350752
"5876 Dutch Hollow Rd, Aurora, IN 47001",2023-08-18,-84.92675333808909,39.03330022220116
"79 Cumberland Ave, Portland, ME 04101",2023-08-18,-70.25047843883706,43.66479493493156
"2 Pembroke Dr Unit 4, Derry, NH 03038",2023-08-18,-71.30940713259943,42.89658081528247
"38 Linda St, Leominster, MA 01453",2023-08-18,-71.73277233270788,42.56132416741032
"58 Drew Woods Dr., Derry, NH 03038",2023-08-18,-71.2559828468009,42.90285708818654
"29 Peaslee Dr, Pembroke, NH 03275",2023-08-18,-71.46624557459944,43.15270951307597
"117 Adelle Dr, Dover, NH 03820",2023-08-18,-70.88438399117499,43.169699233702865
"113 Paddock Way, Brewster, MA 02631",2023-08-18,-70.09511390832907,41.74807373542766
"12 Green St, Danvers, MA 01923",2023-08-18,-70.98434130208763,42.57154741551498
"5 Cresta Dr, Lowell, MA 01854",2023-08-18,-71.37876590367601,42.65122239461859
"2202 Franklin Crossing Rd, Franklin, MA 02038",2023-08-18,-71.41887597677177,42.093489188687535
"228 Lancaster Dr, Tewksbury, MA",2023-08-18,-71.21436184464628,42.62515623513234
"2 Tannery Ln, Lebanon, NH 03766",2023-08-18,-72.26617555890442,43.63703018750468
"20 Cathedral Cir, Nashua, NH 03063",2023-08-18,-71.52349992826433,42.754052979569494
"10 Belknap St nan, Laconia, NH 03246",2023-08-18,-71.47004940794244,43.532816973795576
"665 Broadway St, Lowell, MA 01854",2023-08-18,-71.32754918093637,42.642943262959186
"497 Central St, Saugus, MA 01906",2023-08-18,-71.00606157178936,42.45080762539476
